diff,group,variable,ACCESS-OM2_01deg_jra55v13_ryf9091/ocean/input.nml,ACCESS-OM2_release-01deg_jra55_ryf/ocean/input.nml
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_sponges_velocity_nml"", ""&ocean_sponges_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_this_module"", ""use_this_module"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=coefficient_ce"", ""coefficient_ce"")",0.05,0.05
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module"", ""debug_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=front_length_const"", ""front_length_const"")",5000.0,5000.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=front_length_deform_radius"", ""front_length_deform_radius"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=limit_psi"", ""limit_psi"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=limit_psi_velocity_scale"", ""limit_psi_velocity_scale"")",0.5,0.5
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=min_kblt"", ""min_kblt"")",4,4
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_advect_transport"", ""smooth_advect_transport"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_advect_transport_num"", ""smooth_advect_transport_num"")",4,4
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_hblt"", ""smooth_hblt"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_psi"", ""smooth_psi"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_psi_num"", ""smooth_psi_num"")",3,3
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_advect_flux"", ""submeso_advect_flux"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_advect_limit"", ""submeso_advect_limit"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_advect_upwind"", ""submeso_advect_upwind"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_advect_zero_bdy"", ""submeso_advect_zero_bdy"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_diffusion"", ""submeso_diffusion"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_diffusion_biharmonic"", ""submeso_diffusion_biharmonic"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_diffusion_scale"", ""submeso_diffusion_scale"")",10.0,10.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=submeso_skew_flux"", ""submeso_skew_flux"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_hblt_equal_mld"", ""use_hblt_equal_mld"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_psi_legacy"", ""use_psi_legacy"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_submesoscale_nml"", ""&ocean_submesoscale_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_this_module"", ""use_this_module"")",True,True
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module"", ""debug_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=pottemp_2nd_iteration"", ""pottemp_2nd_iteration"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=s_max"", ""s_max"")",70.0,70.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=s_max_limit"", ""s_max_limit"")",42.0,42.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=s_min"", ""s_min"")",0.0,0.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=s_min_limit"", ""s_min_limit"")",2.0,2.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=t_max"", ""t_max"")",55.0,55.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=t_max_limit"", ""t_max_limit"")",32.0,32.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=t_min"", ""t_min"")",-20.0,-20.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=t_min_limit"", ""t_min_limit"")",-5.0,-5.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tempsalt_nml"", ""&ocean_tempsalt_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=temperature_variable"", ""temperature_variable"")",conservative_temp,conservative_temp
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_thickness_nml"", ""&ocean_thickness_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module"", ""debug_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_thickness_nml"", ""&ocean_thickness_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module_detail"", ""debug_this_module_detail"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_thickness_nml"", ""&ocean_thickness_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=rescale_mass_to_get_ht_mod"", ""rescale_mass_to_get_ht_mod"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_thickness_nml"", ""&ocean_thickness_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=thickness_method"", ""thickness_method"")",energetic,energetic
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_topog_nml"", ""&ocean_topog_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=min_thickness"", ""min_thickness"")",,0.001
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_advect_nml"", ""&ocean_tracer_advect_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module"", ""debug_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_advect_nml"", ""&ocean_tracer_advect_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=read_basin_mask"", ""read_basin_mask"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_diag_nml"", ""&ocean_tracer_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=diag_step"", ""diag_step"")",576,576
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_diag_nml"", ""&ocean_tracer_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=do_bitwise_exact_sum"", ""do_bitwise_exact_sum"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_diag_nml"", ""&ocean_tracer_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=tracer_conserve_days"", ""tracer_conserve_days"")",30.0,30.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=age_tracer_max_init"", ""age_tracer_max_init"")",0.0,0.0
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module"", ""debug_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=frazil_heating_after_vphysics"", ""frazil_heating_after_vphysics"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=frazil_heating_before_vphysics"", ""frazil_heating_before_vphysics"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=limit_age_tracer"", ""limit_age_tracer"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=remap_depth_to_s_init"", ""remap_depth_to_s_init"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_tempsalt_check_range"", ""use_tempsalt_check_range"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=zero_tendency"", ""zero_tendency"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_tracer_nml"", ""&ocean_tracer_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=zero_tracer_source"", ""zero_tracer_source"")",False,False
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_diag_nml"", ""&ocean_velocity_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=debug_this_module"", ""debug_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_diag_nml"", ""&ocean_velocity_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=diag_step"", ""diag_step"")",576,576
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_diag_nml"", ""&ocean_velocity_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=energy_diag_step"", ""energy_diag_step"")",5760,5760
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_diag_nml"", ""&ocean_velocity_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=large_cfl_value"", ""large_cfl_value"")",10.0,10.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_diag_nml"", ""&ocean_velocity_diag_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=max_cfl_value"", ""max_cfl_value"")",100.0,100.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=adams_bashforth_third"", ""adams_bashforth_third"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=max_cgint"", ""max_cgint"")",1.0,1.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=truncate_velocity"", ""truncate_velocity"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=truncate_velocity_value"", ""truncate_velocity_value"")",2.0,2.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=truncate_verbose"", ""truncate_verbose"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=zero_tendency"", ""zero_tendency"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=zero_tendency_explicit_a"", ""zero_tendency_explicit_a"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=zero_tendency_explicit_b"", ""zero_tendency_explicit_b"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_velocity_nml"", ""&ocean_velocity_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=zero_tendency_implicit"", ""zero_tendency_implicit"")",False,False
*,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_iow_nml"", ""&ocean_vert_kpp_iow_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_this_module"", ""use_this_module"")",False,
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=diff_cbt_iw"", ""diff_cbt_iw"")",0.0,0.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=double_diffusion"", ""double_diffusion"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=kbl_standard_method"", ""kbl_standard_method"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ricr"", ""ricr"")",0.3,0.3
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_blmc"", ""smooth_blmc"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=smooth_ri_kmax_eq_kmu"", ""smooth_ri_kmax_eq_kmu"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_this_module"", ""use_this_module"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_kpp_mom4p1_nml"", ""&ocean_vert_kpp_mom4p1_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=visc_cbu_iw"", ""visc_cbu_iw"")",0.0,0.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=aidif"", ""aidif"")",1.0,1.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=bryan_lewis_diffusivity"", ""bryan_lewis_diffusivity"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=bryan_lewis_lat_depend"", ""bryan_lewis_lat_depend"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=hwf_diffusivity"", ""hwf_diffusivity"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=hwf_min_diffusivity"", ""hwf_min_diffusivity"")",2e-06,2e-06
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=hwf_n0_2omega"", ""hwf_n0_2omega"")",20.0,20.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=j09_bgmax"", ""j09_bgmax"")",1e-06,1e-06
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=j09_bgmin"", ""j09_bgmin"")",1e-06,1e-06
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=j09_diffusivity"", ""j09_diffusivity"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=j09_lat"", ""j09_lat"")",20.0,20.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_diff_cbt_table"", ""use_diff_cbt_table"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=vert_diff_back_via_max"", ""vert_diff_back_via_max"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_mix_nml"", ""&ocean_vert_mix_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=vert_mix_scheme"", ""vert_mix_scheme"")",kpp_mom4p1,kpp_mom4p1
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=background_diffusivity"", ""background_diffusivity"")",0.0,0.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=background_viscosity"", ""background_viscosity"")",0.0001,0.0001
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=decay_scale"", ""decay_scale"")",500.0,500.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=drag_dissipation_use_cdbot"", ""drag_dissipation_use_cdbot"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=drhodz_min"", ""drhodz_min"")",1e-10,1e-10
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=fixed_wave_dissipation"", ""fixed_wave_dissipation"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=max_wave_diffusivity"", ""max_wave_diffusivity"")",0.01,0.01
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=mixing_efficiency_n2depend"", ""mixing_efficiency_n2depend"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=read_roughness"", ""read_roughness"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=read_tide_speed"", ""read_tide_speed"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=read_wave_dissipation"", ""read_wave_dissipation"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=reading_roughness_amp"", ""reading_roughness_amp"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=reading_roughness_length"", ""reading_roughness_length"")",False,False
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=roughness_scale"", ""roughness_scale"")",12000.0,12000.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=shelf_depth_cutoff"", ""shelf_depth_cutoff"")",-1000.0,-1000.0
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=tide_speed_data_on_t_grid"", ""tide_speed_data_on_t_grid"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_drag_dissipation"", ""use_drag_dissipation"")",True,True
,"=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=ocean_vert_tidal_nml"", ""&ocean_vert_tidal_nml"")","=HYPERLINK(""https://github.com/mom-ocean/MOM5/search?q=use_legacy_methods"", ""use_legacy_methods"")",False,False
